timestamp,irradiance,temperature,humidity,voltage,current,power,battery,data_source
2026-04-26 18:24:17,789.91,28.76,47.07,6.0,0.399,2.392,3.81,synthetic_demo
2026-04-26 18:24:22,781.56,28.92,46.8,5.998,0.4,2.398,3.81,synthetic_demo
2026-04-26 18:24:27,772.78,29.05,46.59,5.992,0.4,2.396,3.82,synthetic_demo
2026-04-26 18:24:32,760.16,29.19,46.35,5.98,0.399,2.384,3.82,synthetic_demo
2026-04-26 18:24:37,746.18,29.32,46.14,5.965,0.396,2.364,3.83,synthetic_demo
2026-04-26 18:24:42,732.25,29.42,45.96,5.948,0.393,2.339,3.83,synthetic_demo
2026-04-26 18:24:47,717.0,29.52,45.81,5.928,0.389,2.307,3.83,synthetic_demo
2026-04-26 18:24:52,697.03,29.62,45.63,5.899,0.383,2.26,3.84,synthetic_demo
2026-04-26 18:24:57,679.06,29.7,45.51,5.872,0.377,2.215,3.84,synthetic_demo
2026-04-26 18:25:02,658.82,29.77,45.39,5.84,0.37,2.16,3.85,synthetic_demo
2026-04-26 18:25:07,634.76,29.84,45.27,5.8,0.361,2.091,3.85,synthetic_demo
2026-04-26 18:25:12,613.76,29.89,45.19,5.764,0.352,2.028,3.86,synthetic_demo
2026-04-26 18:25:17,589.18,29.93,45.11,5.72,0.341,1.951,3.86,synthetic_demo
2026-04-26 18:25:22,566.96,29.96,45.06,5.679,0.331,1.879,3.87,synthetic_demo
2026-04-26 18:25:27,542.82,29.98,45.03,5.633,0.319,1.797,3.87,synthetic_demo
2026-04-26 18:25:32,518.37,30.0,45.0,5.584,0.307,1.713,3.87,synthetic_demo
2026-04-26 18:25:37,492.26,30.0,45.0,5.531,0.293,1.619,3.88,synthetic_demo
2026-04-26 18:25:42,467.79,29.99,45.01,5.479,0.279,1.529,3.88,synthetic_demo
2026-04-26 18:25:47,443.48,29.97,45.04,5.426,0.265,1.436,3.89,synthetic_demo
2026-04-26 18:25:52,418.08,29.94,45.1,5.368,0.249,1.337,3.89,synthetic_demo
2026-04-26 18:25:57,394.7,29.9,45.16,5.313,0.234,1.242,3.89,synthetic_demo
2026-04-26 18:26:02,372.07,29.86,45.24,5.257,0.218,1.147,3.9,synthetic_demo
2026-04-26 18:26:07,350.29,29.8,45.34,5.201,0.202,1.052,3.9,synthetic_demo
2026-04-26 18:26:12,328.26,29.72,45.46,5.141,0.185,0.951,3.9,synthetic_demo
2026-04-26 18:26:17,308.74,29.65,45.59,5.085,0.169,0.858,3.91,synthetic_demo
2026-04-26 18:26:22,290.46,29.56,45.74,5.03,0.152,0.767,3.91,synthetic_demo
2026-04-26 18:26:27,272.6,29.45,45.91,4.972,0.135,0.671,3.92,synthetic_demo
2026-04-26 18:26:32,257.35,29.35,46.09,4.919,0.119,0.584,3.92,synthetic_demo
2026-04-26 18:26:37,243.7,29.23,46.28,4.867,0.103,0.499,3.92,synthetic_demo
2026-04-26 18:26:42,231.83,29.11,46.49,4.817,0.087,0.417,3.93,synthetic_demo
2026-04-26 18:26:47,221.15,28.96,46.73,4.8,0.07,0.336,3.93,synthetic_demo
2026-04-26 18:26:52,213.02,28.82,46.96,4.8,0.055,0.262,3.93,synthetic_demo
2026-04-26 18:26:57,206.82,28.67,47.22,4.8,0.05,0.24,3.93,synthetic_demo
2026-04-26 18:27:02,202.61,28.51,47.48,4.8,0.05,0.24,3.94,synthetic_demo
2026-04-26 18:27:07,200.3,28.34,47.77,4.8,0.05,0.24,3.94,synthetic_demo
2026-04-26 18:27:12,200.21,28.16,48.06,4.8,0.05,0.24,3.94,synthetic_demo
2026-04-26 18:27:17,202.31,27.97,48.38,4.8,0.05,0.24,3.95,synthetic_demo
2026-04-26 18:27:22,206.35,27.78,48.69,4.8,0.05,0.24,3.95,synthetic_demo
2026-04-26 18:27:27,212.35,27.59,49.02,4.8,0.05,0.24,3.95,synthetic_demo
2026-04-26 18:27:32,220.28,27.39,49.35,4.8,0.05,0.24,3.96,synthetic_demo
2026-04-26 18:27:37,230.16,27.18,49.69,4.8,0.05,0.24,3.96,synthetic_demo
2026-04-26 18:27:42,242.53,26.96,50.07,4.8,0.05,0.24,3.96,synthetic_demo
2026-04-26 18:27:47,255.99,26.74,50.43,4.8,0.05,0.24,3.96,synthetic_demo
2026-04-26 18:27:52,271.14,26.52,50.8,4.8,0.05,0.24,3.97,synthetic_demo
2026-04-26 18:27:57,288.81,26.28,51.19,4.8,0.05,0.24,3.97,synthetic_demo
2026-04-26 18:28:02,306.95,26.05,51.58,4.8,0.05,0.24,3.97,synthetic_demo
2026-04-26 18:28:07,326.4,25.82,51.96,4.8,0.05,0.24,3.97,synthetic_demo
2026-04-26 18:28:12,347.0,25.59,52.36,4.8,0.05,0.24,3.97,synthetic_demo
2026-04-26 18:28:17,369.97,25.33,52.78,4.8,0.05,0.24,3.98,synthetic_demo
2026-04-26 18:28:22,392.57,25.09,53.18,4.8,0.05,0.24,3.98,synthetic_demo
2026-04-26 18:28:27,421.72,24.79,53.68,4.8,0.05,0.24,3.98,synthetic_demo
2026-04-26 18:28:32,441.19,24.59,54.02,4.8,0.05,0.24,3.98,synthetic_demo
2026-04-26 18:28:37,465.47,24.35,54.42,4.8,0.05,0.24,3.98,synthetic_demo
2026-04-26 18:28:42,489.99,24.1,54.83,4.8,0.05,0.24,3.98,synthetic_demo
2026-04-26 18:28:47,514.57,23.85,55.24,4.8,0.05,0.24,3.99,synthetic_demo
2026-04-26 18:28:52,540.55,23.59,55.68,4.8,0.05,0.24,3.99,synthetic_demo
2026-04-26 18:28:57,564.68,23.35,56.08,4.8,0.05,0.24,3.99,synthetic_demo
2026-04-26 18:29:02,588.44,23.11,56.49,4.8,0.05,0.24,3.99,synthetic_demo
2026-04-26 18:29:07,611.63,22.86,56.89,4.8,0.05,0.24,3.99,synthetic_demo
2026-04-26 18:29:12,635.53,22.61,57.32,4.819,0.05,0.241,3.99,synthetic_demo
2026-04-26 18:29:17,656.93,22.37,57.72,4.87,0.05,0.243,3.99,synthetic_demo
2026-04-26 18:29:22,677.27,22.13,58.11,4.921,0.05,0.246,3.99,synthetic_demo
2026-04-26 18:29:27,697.64,21.89,58.52,4.978,0.05,0.249,4.0,synthetic_demo
2026-04-26 18:29:32,716.32,21.65,58.92,5.035,0.05,0.252,4.0,synthetic_demo
2026-04-26 18:29:37,731.83,21.44,59.27,5.088,0.05,0.254,4.0,synthetic_demo
2026-04-26 18:29:42,747.48,21.2,59.66,5.147,0.05,0.257,4.0,synthetic_demo
2026-04-26 18:29:47,760.55,20.99,60.02,5.203,0.05,0.26,4.0,synthetic_demo
2026-04-26 18:29:52,771.82,20.78,60.37,5.259,0.064,0.339,4.0,synthetic_demo
2026-04-26 18:29:57,781.31,20.57,60.71,5.315,0.08,0.425,4.0,synthetic_demo
2026-04-26 18:31:22,2.5,0.0,0.0,0.872,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:24,2.5,0.0,0.0,0.872,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:29,1.67,0.0,0.0,0.872,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:34,1.67,0.0,0.0,0.86,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:39,1.67,0.0,0.0,0.852,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:44,0.83,0.0,0.0,0.876,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:49,4.17,0.0,0.0,0.86,-0.001,0.0,0.0,real_sensor
2026-04-26 18:31:54,5.0,0.0,0.0,0.86,-0.0,0.0,0.0,real_sensor
2026-04-26 18:31:59,2.5,0.0,0.0,0.86,0.0,0.0,0.0,real_sensor
2026-04-26 18:32:04,2.5,0.0,0.0,0.856,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:09,2.5,0.0,0.0,0.86,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:14,2.5,0.0,0.0,0.868,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:19,2.5,0.0,0.0,0.864,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:24,2.5,0.0,0.0,0.86,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:29,2.5,0.0,0.0,0.864,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:34,2.5,0.0,0.0,0.848,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:39,2.5,0.0,0.0,0.864,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:44,1.67,0.0,0.0,0.856,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:49,1.67,0.0,0.0,0.844,0.0,0.0,0.0,real_sensor
2026-04-26 18:32:54,1.67,0.0,0.0,0.84,-0.0,0.0,0.0,real_sensor
2026-04-26 18:32:59,1.67,0.0,0.0,0.852,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:04,1.67,0.0,0.0,0.864,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:09,0.83,0.0,0.0,0.148,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:14,0.83,0.0,0.0,0.856,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:19,0.83,0.0,0.0,0.84,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:24,0.83,0.0,0.0,0.872,0.0,0.0,0.0,real_sensor
2026-04-26 18:33:29,0.83,0.0,0.0,0.864,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:34,1.67,0.0,0.0,0.892,0.0,0.0,0.0,real_sensor
2026-04-26 18:33:39,1.67,0.0,0.0,0.884,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:44,1.67,0.0,0.0,0.864,-0.0,0.0,0.0,real_sensor
2026-04-26 18:33:49,121.67,0.0,0.0,0.868,0.0,0.0,0.0,real_sensor
2026-04-26 18:33:54,56.67,0.0,0.0,0.844,0.0,0.0,0.0,real_sensor
2026-04-26 18:33:59,2.5,0.0,0.0,0.884,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:04,3.33,0.0,0.0,0.848,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:09,5.83,0.0,0.0,0.832,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:14,2.5,0.0,0.0,0.848,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:19,1.67,0.0,0.0,0.868,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:24,10.83,0.0,0.0,0.86,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:29,10.83,0.0,0.0,0.808,0.0,0.0,0.0,real_sensor
2026-04-26 18:34:34,3.33,0.0,0.0,0.876,-0.0,0.0,0.0,real_sensor
2026-04-26 18:34:39,5.83,0.0,0.0,0.856,0.0,0.0,0.0,real_sensor
2026-04-26 18:47:33,558.99,25.28,49.44,12.472,0.467,5.821,12.6,sensor_node_01
2026-04-26 18:47:35,585.21,25.47,49.06,12.52,0.478,5.985,12.6,sensor_node_01
2026-04-26 18:47:40,603.9,25.61,48.79,12.555,0.486,6.104,12.6,sensor_node_01
2026-04-26 18:47:45,624.05,25.76,48.49,12.592,0.495,6.233,12.6,sensor_node_01
2026-04-26 18:47:50,648.89,25.95,48.1,12.639,0.506,6.396,12.6,sensor_node_01
2026-04-26 18:47:55,667.53,26.1,47.81,12.675,0.514,6.52,12.6,sensor_node_01
2026-04-26 18:48:00,686.59,26.25,47.49,12.712,0.523,6.651,12.6,sensor_node_01
2026-04-26 18:48:05,704.43,26.41,47.19,12.747,0.532,6.776,12.6,sensor_node_01
2026-04-26 18:48:10,720.03,26.55,46.9,12.778,0.539,6.89,12.6,sensor_node_01
2026-04-26 18:48:15,736.25,26.71,46.58,12.812,0.547,7.012,12.6,sensor_node_01
2026-04-26 18:48:20,751.73,26.87,46.25,12.845,0.555,7.135,12.6,sensor_node_01
2026-04-26 18:48:25,764.51,27.03,45.95,12.874,0.563,7.243,12.6,sensor_node_01
2026-04-26 18:48:30,773.06,27.14,45.72,12.894,0.568,7.321,12.6,sensor_node_01
2026-04-26 18:48:35,781.23,27.26,45.47,12.915,0.573,7.401,12.6,sensor_node_01
2026-04-26 18:48:40,790.08,27.43,45.15,12.939,0.58,7.5,12.6,sensor_node_01
2026-04-26 18:48:45,794.78,27.54,44.92,12.955,0.584,7.563,12.6,sensor_node_01
2026-04-26 18:48:50,798.89,27.7,44.6,12.973,0.589,7.641,12.6,sensor_node_01
2026-04-26 18:48:55,799.95,27.8,44.4,12.983,0.592,7.685,12.6,sensor_node_01
2026-04-26 18:49:00,799.13,27.94,44.12,12.993,0.595,7.734,12.6,sensor_node_01
2026-04-26 18:49:05,796.38,28.05,43.91,12.998,0.597,7.765,12.6,sensor_node_01
2026-04-26 18:49:10,792.47,28.14,43.73,13.0,0.599,7.784,12.6,sensor_node_01
2026-04-26 18:49:15,786.28,28.24,43.53,12.999,0.6,7.796,12.6,sensor_node_01
2026-04-26 18:49:20,778.3,28.33,43.34,12.996,0.6,7.798,12.6,sensor_node_01
2026-04-26 18:49:25,767.92,28.42,43.15,12.989,0.6,7.788,12.6,sensor_node_01
2026-04-26 18:49:30,757.13,28.5,43.0,12.98,0.599,7.771,12.6,sensor_node_01
2026-04-26 18:49:35,741.63,28.59,42.82,12.966,0.597,7.736,12.6,sensor_node_01
2026-04-26 18:49:40,727.98,28.65,42.69,12.952,0.594,7.699,12.6,sensor_node_01
2026-04-26 18:49:45,711.36,28.72,42.56,12.933,0.591,7.648,12.6,sensor_node_01
2026-04-26 18:49:50,695.7,28.77,42.46,12.914,0.588,7.596,12.6,sensor_node_01
2026-04-26 18:49:55,673.61,28.83,42.33,12.887,0.583,7.516,12.6,sensor_node_01
2026-04-26 18:50:00,659.68,28.86,42.27,12.869,0.58,7.462,12.6,sensor_node_01
2026-04-26 18:50:05,628.87,28.92,42.16,12.827,0.572,7.335,12.6,sensor_node_01
2026-04-26 18:50:10,609.44,28.95,42.11,12.799,0.566,7.25,12.6,sensor_node_01
2026-04-26 18:50:15,588.84,28.97,42.06,12.769,0.56,7.155,12.6,sensor_node_01
2026-04-26 21:48:19,3.33,25.6,49.4,5.296,0.178,0.942,3.71,node_01
2026-04-26 21:48:22,3.33,25.6,49.4,5.365,0.198,1.063,3.71,node_01
2026-04-26 21:48:27,3.33,25.6,49.5,5.414,0.213,1.151,3.72,node_01
2026-04-26 21:48:32,3.33,25.6,49.5,5.461,0.226,1.236,3.72,node_01
2026-04-26 21:48:37,3.33,25.6,49.5,5.517,0.243,1.339,3.73,node_01
2026-04-26 21:48:42,3.33,25.6,49.4,5.574,0.26,1.447,3.73,node_01
2026-04-26 21:48:47,3.33,25.6,49.4,5.62,0.273,1.535,3.74,node_01
2026-04-26 21:48:52,3.33,25.6,49.5,5.672,0.289,1.639,3.74,node_01
2026-04-26 21:48:57,3.33,25.6,49.3,5.711,0.301,1.716,3.75,node_01
2026-04-26 21:49:02,3.33,25.6,49.2,5.752,0.313,1.802,3.75,node_01
2026-04-26 21:49:07,3.33,25.6,49.3,5.796,0.327,1.894,3.76,node_01
2026-04-26 21:49:12,3.33,25.6,49.3,5.83,0.337,1.966,3.76,node_01
2026-04-26 21:49:17,3.33,25.6,49.3,5.863,0.348,2.039,3.77,node_01
2026-04-26 21:49:22,3.33,25.6,49.3,5.893,0.357,2.105,3.77,node_01
2026-04-26 21:49:27,2.5,25.6,49.4,5.922,0.367,2.174,3.78,node_01
2026-04-26 21:49:32,3.33,25.6,49.5,5.942,0.374,2.221,3.78,node_01
2026-04-26 21:49:37,3.33,25.6,49.4,5.963,0.381,2.274,3.79,node_01
2026-04-26 21:49:42,3.33,25.6,49.4,5.978,0.387,2.314,3.79,node_01
2026-04-26 21:49:47,3.33,25.6,49.4,5.989,0.392,2.346,3.8,node_01
2026-04-26 21:49:52,3.33,25.6,49.4,5.997,0.395,2.371,3.8,node_01
2026-04-26 21:49:57,3.33,25.6,49.3,6.0,0.398,2.389,3.81,node_01
2026-04-26 21:50:02,3.33,25.6,49.3,5.999,0.4,2.397,3.81,node_01
2026-04-26 21:50:07,3.33,25.6,49.3,5.994,0.4,2.398,3.82,node_01
2026-04-26 21:50:12,3.33,25.6,49.2,5.985,0.399,2.389,3.82,node_01
2026-04-26 21:50:17,3.33,25.6,49.2,5.972,0.397,2.373,3.82,node_01
2026-04-26 21:50:22,3.33,25.6,49.3,5.955,0.395,2.349,3.83,node_01
2026-04-26 21:50:27,2.5,25.6,49.4,5.933,0.39,2.316,3.83,node_01
2026-04-26 21:50:32,3.33,25.6,49.3,5.911,0.386,2.279,3.84,node_01
2026-04-26 21:50:37,3.33,25.6,49.3,5.883,0.38,2.234,3.84,node_01
2026-04-26 21:50:42,2.5,25.6,49.4,5.85,0.372,2.178,3.85,node_01
2026-04-26 21:50:47,3.33,25.6,49.3,5.814,0.364,2.114,3.85,node_01
2026-04-26 21:50:52,3.33,25.6,49.4,5.776,0.355,2.049,3.86,node_01
2026-04-26 21:50:57,3.33,25.6,49.5,5.736,0.345,1.978,3.86,node_01
2026-04-26 21:51:02,3.33,25.6,49.3,5.693,0.334,1.903,3.86,node_01
2026-04-26 21:51:07,3.33,25.5,49.2,5.644,0.322,1.817,3.87,node_01
2026-04-26 21:51:12,3.33,25.6,49.2,5.596,0.31,1.734,3.87,node_01
2026-04-26 21:51:17,3.33,25.6,49.3,5.547,0.297,1.647,3.88,node_01
2026-04-26 21:51:22,3.33,25.6,49.1,5.492,0.282,1.551,3.88,node_01
2026-04-26 21:51:27,2.5,25.5,49.0,5.443,0.269,1.466,3.88,node_01
2026-04-26 21:51:32,3.33,25.6,49.1,5.386,0.254,1.367,3.89,node_01
2026-04-26 21:51:37,3.33,25.6,49.2,5.331,0.239,1.274,3.89,node_01
2026-04-26 21:51:42,3.33,25.6,49.3,5.266,0.221,1.162,3.9,node_01
2026-04-26 21:51:47,3.33,25.6,49.4,5.21,0.205,1.067,3.9,node_01
2026-04-26 21:51:52,3.33,25.5,49.6,5.157,0.19,0.978,3.9,node_01
2026-04-26 21:51:57,3.33,25.5,49.6,5.098,0.172,0.879,3.91,node_01
2026-04-26 21:52:02,2.5,25.6,49.1,5.039,0.155,0.782,3.91,node_01
2026-04-26 21:52:07,2.5,25.5,49.2,4.987,0.14,0.696,3.91,node_01
2026-04-26 21:52:12,3.33,25.5,49.4,4.927,0.121,0.598,3.92,node_01
2026-04-26 21:52:17,3.33,25.5,49.4,4.872,0.104,0.507,3.92,node_01
2026-04-26 21:52:22,2.5,25.5,49.5,4.833,0.092,0.443,3.92,node_01
2026-04-26 21:52:27,3.33,25.5,49.3,4.8,0.076,0.364,3.93,node_01
2026-04-26 21:52:32,2.5,25.5,49.2,4.8,0.058,0.278,3.93,node_01
2026-04-26 21:52:37,2.5,25.5,49.2,4.8,0.05,0.24,3.93,node_01
2026-04-26 21:52:42,2.5,25.5,49.1,4.8,0.05,0.24,3.94,node_01
2026-04-26 21:52:47,2.5,25.5,49.0,4.8,0.05,0.24,3.94,node_01
2026-04-26 21:52:52,2.5,25.5,49.0,4.8,0.05,0.24,3.94,node_01
2026-04-26 21:52:57,3.33,25.5,48.9,4.8,0.05,0.24,3.95,node_01
2026-04-26 21:53:02,2.5,25.5,48.9,4.8,0.05,0.24,3.95,node_01
2026-04-26 21:53:07,3.33,25.4,48.8,4.8,0.05,0.24,3.95,node_01
2026-04-26 21:53:12,3.33,25.5,48.7,4.8,0.05,0.24,3.95,node_01
2026-04-26 21:53:17,3.33,25.5,48.8,4.8,0.05,0.24,3.96,node_01
2026-04-26 21:53:22,2.5,25.4,49.0,4.8,0.05,0.24,3.96,node_01
2026-04-26 21:53:27,3.33,25.4,49.1,4.8,0.05,0.24,3.96,node_01
2026-04-26 21:53:32,3.33,25.4,49.1,4.8,0.05,0.24,3.96,node_01
2026-04-26 21:53:37,2.5,25.4,49.1,4.8,0.05,0.24,3.97,node_01
2026-04-26 21:53:42,2.5,25.4,49.3,4.8,0.05,0.24,3.97,node_01
2026-04-26 21:53:47,2.5,25.4,49.5,4.8,0.05,0.24,3.97,node_01
2026-04-26 21:53:52,3.33,25.4,49.5,4.8,0.05,0.24,3.97,node_01
2026-04-26 21:53:57,3.33,25.4,49.6,4.8,0.05,0.24,3.98,node_01
2026-04-26 21:54:02,3.33,25.4,49.5,4.8,0.05,0.24,3.98,node_01
2026-04-26 21:54:07,3.33,25.4,49.5,4.8,0.05,0.24,3.98,node_01
2026-04-26 21:54:12,2.5,25.4,49.6,4.8,0.05,0.24,3.98,node_01
2026-04-26 21:54:17,2.5,25.4,49.7,4.8,0.05,0.24,3.98,node_01
2026-04-26 21:54:22,3.33,25.4,49.8,4.8,0.05,0.24,3.98,node_01
2026-04-26 21:54:27,3.33,25.4,49.9,4.8,0.05,0.24,3.99,node_01
2026-04-26 21:54:32,3.33,25.4,49.9,4.8,0.05,0.24,3.99,node_01
2026-04-26 21:54:37,2.5,25.4,49.8,4.8,0.05,0.24,3.99,node_01
2026-04-26 21:54:42,3.33,25.4,49.7,4.8,0.05,0.24,3.99,node_01
2026-04-26 21:54:47,3.33,25.4,49.6,4.8,0.05,0.24,3.99,node_01
2026-04-26 21:54:52,2.5,25.4,49.6,4.804,0.05,0.24,3.99,node_01
2026-04-26 21:54:57,2.5,25.4,49.5,4.854,0.05,0.243,3.99,node_01
2026-04-26 21:55:02,3.33,25.4,49.6,4.906,0.05,0.245,3.99,node_01
2026-04-26 21:55:07,3.33,25.4,49.6,4.958,0.05,0.248,4.0,node_01
2026-04-26 21:55:12,2.5,25.4,49.6,5.013,0.05,0.251,4.0,node_01
2026-04-26 21:55:17,3.33,25.4,49.6,5.072,0.05,0.254,4.0,node_01
2026-04-26 21:55:22,2.5,25.4,49.6,5.127,0.05,0.256,4.0,node_01
2026-04-26 21:55:27,3.33,25.4,49.6,5.186,0.05,0.259,4.0,node_01
2026-04-26 21:55:32,2.5,25.4,49.6,5.239,0.059,0.308,4.0,node_01
2026-04-26 21:55:37,3.33,25.4,49.7,5.298,0.075,0.398,4.0,node_01
2026-04-26 21:55:42,2.5,25.4,49.8,5.357,0.092,0.493,4.0,node_01
2026-04-26 21:55:47,2.5,25.4,49.6,5.412,0.108,0.585,4.0,node_01
2026-04-26 21:55:52,2.5,25.4,49.5,5.466,0.124,0.679,4.0,node_01
2026-04-26 21:55:57,2.5,25.4,49.5,5.521,0.142,0.782,4.0,node_01
2026-04-26 21:56:02,2.5,25.4,49.5,5.572,0.158,0.88,4.0,node_01
2026-04-26 21:56:07,2.5,25.4,49.6,5.62,0.174,0.98,4.0,node_01
2026-04-26 21:56:12,2.5,25.4,49.6,5.664,0.19,1.074,4.0,node_01
2026-04-26 21:56:17,2.5,25.4,49.8,5.705,0.204,1.165,4.0,node_01
2026-04-26 21:56:22,2.5,25.4,49.6,5.757,0.224,1.288,4.0,node_01
2026-04-26 21:56:27,2.5,25.4,49.3,5.795,0.239,1.385,4.0,node_01
2026-04-26 21:56:32,2.5,25.4,49.2,5.831,0.254,1.482,4.0,node_01
2026-04-26 21:56:37,1.67,25.4,49.0,5.868,0.271,1.588,4.0,node_01
2026-04-26 21:56:42,2.5,25.4,48.8,5.895,0.284,1.673,4.0,node_01
2026-04-26 21:56:47,3.33,25.4,49.0,5.922,0.297,1.761,4.0,node_01
2026-04-26 21:56:52,3.33,25.4,49.1,5.945,0.311,1.849,4.0,node_01
2026-04-26 21:56:57,3.33,25.4,49.2,5.963,0.322,1.923,3.99,node_01
2026-04-26 21:57:02,3.33,25.4,49.2,5.979,0.335,2.001,3.99,node_01
2026-04-26 21:57:07,3.33,25.4,49.5,5.99,0.345,2.068,3.99,node_01
2026-04-26 21:57:12,3.33,25.4,49.5,5.997,0.356,2.137,3.99,node_01
2026-04-26 21:57:17,3.33,25.4,49.6,6.0,0.364,2.184,3.99,node_01
2026-04-26 21:57:22,3.33,25.4,49.9,5.999,0.372,2.234,3.99,node_01
2026-04-26 21:57:27,3.33,25.4,49.7,5.993,0.38,2.277,3.99,node_01
2026-04-26 21:57:32,3.33,25.3,49.5,5.985,0.385,2.307,3.99,node_01
2026-04-26 21:57:37,5.0,25.4,49.4,5.971,0.391,2.333,3.98,node_01
2026-04-26 21:57:42,5.0,25.4,49.5,5.955,0.395,2.35,3.98,node_01
2026-04-26 21:57:47,8.33,25.4,49.6,5.934,0.398,2.359,3.98,node_01
2026-04-26 21:57:52,6.67,25.4,49.7,5.907,0.399,2.359,3.98,node_01
2026-04-26 21:57:57,6.67,25.4,49.5,5.88,0.4,2.352,3.98,node_01
2026-04-26 21:58:02,6.67,25.4,49.4,5.847,0.4,2.336,3.98,node_01
2026-04-26 21:58:07,6.67,25.4,49.4,5.813,0.398,2.313,3.97,node_01
2026-04-26 21:58:12,6.67,25.4,49.2,5.775,0.395,2.283,3.97,node_01
2026-04-26 21:58:17,6.67,25.4,49.1,5.734,0.392,2.246,3.97,node_01
2026-04-26 21:58:22,6.67,25.3,49.1,5.691,0.387,2.202,3.97,node_01
2026-04-26 21:58:27,6.67,25.4,49.1,5.643,0.381,2.149,3.96,node_01
2026-04-26 21:58:32,6.67,25.4,49.0,5.592,0.374,2.089,3.96,node_01
2026-04-26 21:58:37,6.67,25.4,49.2,5.545,0.366,2.031,3.96,node_01
2026-04-26 21:58:42,6.67,25.4,49.2,5.494,0.358,1.964,3.96,node_01
2026-04-26 21:58:47,6.67,25.3,49.1,5.438,0.347,1.889,3.95,node_01
2026-04-26 21:58:52,6.67,25.3,49.1,5.38,0.336,1.808,3.95,node_01
2026-04-26 21:58:57,6.67,25.4,49.2,5.325,0.325,1.73,3.95,node_01
2026-04-26 21:59:02,6.67,25.3,49.3,5.273,0.314,1.653,3.95,node_01
2026-04-26 21:59:07,6.67,25.3,49.3,5.217,0.301,1.569,3.94,node_01
2026-04-26 21:59:12,6.67,25.3,49.3,5.153,0.286,1.472,3.94,node_01
2026-04-26 21:59:17,6.67,25.4,49.3,5.101,0.273,1.39,3.94,node_01
2026-04-26 21:59:22,6.67,25.3,49.3,5.042,0.257,1.297,3.93,node_01
2026-04-26 21:59:27,6.67,25.4,49.1,4.984,0.241,1.202,3.93,node_01
2026-04-26 21:59:32,6.67,25.3,49.2,4.931,0.226,1.113,3.93,node_01
2026-04-26 21:59:37,3.33,25.3,49.4,4.878,0.21,1.023,3.92,node_01
2026-04-26 21:59:42,3.33,25.3,49.2,4.828,0.194,0.936,3.92,node_01
2026-04-26 21:59:47,3.33,25.3,49.2,4.8,0.178,0.853,3.92,node_01
2026-04-26 21:59:52,2.5,25.3,49.3,4.8,0.16,0.77,3.91,node_01
2026-04-26 21:59:57,3.33,25.3,49.2,4.8,0.145,0.698,3.91,node_01
2026-04-26 22:00:02,3.33,25.3,49.4,4.8,0.127,0.608,3.91,node_01
2026-04-26 22:00:07,3.33,25.3,49.4,4.8,0.111,0.535,3.9,node_01
2026-04-26 22:00:54,3.33,25.3,49.3,4.8,0.05,0.24,3.87,node_01
2026-04-26 22:00:59,3.33,25.3,49.3,4.8,0.05,0.24,3.86,node_01
2026-04-26 22:01:04,3.33,25.3,49.4,4.8,0.05,0.24,3.86,node_01
2026-04-26 22:01:09,3.33,25.3,49.4,4.8,0.05,0.24,3.85,node_01
2026-04-26 22:01:14,3.33,25.3,49.3,4.8,0.05,0.24,3.85,node_01
2026-04-26 22:01:19,3.33,25.3,49.3,4.8,0.05,0.24,3.84,node_01
2026-04-26 22:01:24,3.33,25.3,49.3,4.8,0.05,0.24,3.84,node_01
2026-04-26 22:01:29,3.33,25.3,49.4,4.8,0.05,0.24,3.84,node_01
2026-04-26 22:01:34,3.33,25.3,49.5,4.8,0.05,0.24,3.83,node_01
2026-04-26 22:01:39,3.33,25.3,49.4,4.8,0.05,0.24,3.83,node_01
2026-04-26 22:01:44,3.33,25.3,49.5,4.8,0.05,0.24,3.82,node_01
